n;estrato;grado;prueba;NoHoja;establecimiento;enteTerr;municipio;sexo;sector;zona;zonaStab;nivel;disSenso;copietas;weight;score1;score2;score3;score4;score5
31;1299O1109;5;M;06081811;185139000391;24;85139;1;1;1;1;3;0;0;15;0,13;-0,24;0,29;-0,50;-0,06
31;1299O1109;5;M;06081810;185139000391;24;85139;1;1;1;1;3;0;0;15;0,10;-0,21;0,25;-0,29;-0,13
31;1299O1109;5;M;06081809;185139000391;24;85139;1;1;1;1;3;0;0;15;-1,69;-1,13;-1,61;-1,37;-0,81
31;1299O1109;5;M;06081807;185139000391;24;85139;2;1;1;1;3;0;0;15;0,40;0,21;0,29;0,24;0,45
31;1299O1109;5;M;06081806;185139000391;24;85139;1;1;1;1;3;0;0;15;-0,16;-0,52;-0,22;-0,53;-0,95
31;1299O1109;5;M;06081803;185139000391;24;85139;2;1;1;1;3;0;0;15;0,07;0,36;0,51;0,33;0,21
31;1299O1109;5;M;06081802;185139000391;24;85139;1;1;1;1;3;0;0;15;0,16;-0,24;-0,20;-0,92;-0,11
31;1299O1109;5;M;06081801;185139000391;24;85139;1;1;1;1;3;0;0;15;-1,04;-0,96;-1,29;-0,84;-1,20
31;1299O1109;5;M;06081800;185139000391;24;85139;2;1;1;1;3;0;0;15;0,28;-0,10;-0,17;0,35;1,10
31;1299O1109;5;M;06081797;185139000391;24;85139;1;1;1;1;3;0;0;15;-0,10;0,04;-0,36;0,64;-0,37
31;1299O1109;5;M;06081796;185139000391;24;85139;2;1;1;1;3;0;0;15;0,70;0,67;0,58;1,45;0,83
31;1299O1109;5;M;06081793;185139000391;24;85139;2;1;1;1;3;0;0;15;-0,25;-0,18;-1,03;-1,10;-1,26
31;1299O1109;5;M;06081792;185139000391;24;85139;1;1;1;1;3;0;0;15;0,28;-0,11;0,99;0,36;0,47
31;1299O1109;5;M;06081791;185139000391;24;85139;1;1;1;1;3;0;0;15;0,89;1,11;1,18;0,56;1,01
25;1299O1109;5;M;06081787;185139000391;24;85139;2;1;1;1;3;0;0;18;0,23;-0,12;-0,52;-0,22;-0,60
25;1299O1109;5;M;06081786;185139000391;24;85139;2;1;1;1;3;0;0;18;-0,63;-1,02;-0,34;-0,73;-0,21
25;1299O1109;5;M;06081785;185139000391;24;85139;1;1;1;1;3;0;0;18;-1,12;-2,20;-1,79;-1,35;-2,35
25;1299O1109;5;M;06081781;185139000391;24;85139;1;1;1;1;3;0;0;18;-1,50;-1,51;-0,79;-0,94;-0,89
25;1299O1109;5;M;06081780;185139000391;24;85139;1;1;1;1;3;0;0;18;0,08;0,36;-0,17;0,21;0,16
25;1299O1109;5;M;06081777;185139000391;24;85139;2;1;1;1;3;0;0;18;-0,82;-1,00;-0,02;-0,69;-0,58
25;1299O1109;5;M;06081776;185139000391;24;85139;1;1;1;1;3;0;0;18;0,71;0,53;-0,21;0,20;0,67
25;1299O1109;5;M;06081775;185139000391;24;85139;2;1;1;1;3;0;0;18;0,16;0,07;0,32;-0,66;-0,55
25;1299O1109;5;M;06081774;185139000391;24;85139;1;1;1;1;3;0;0;18;-0,30;0,72;0,20;-0,49;-0,21
25;1299O1109;5;M;06081772;185139000391;24;85139;1;1;1;1;3;0;0;18;-0,30;-0,12;-0,64;-0,29;-0,35
25;1299O1109;5;M;06081771;185139000391;24;85139;1;1;1;1;3;0;0;18;0,49;-0,01;0,10;0,24;0,20
25;1299O1109;5;M;06081768;185139000391;24;85139;1;1;1;1;3;0;0;18;0,10;-0,63;-0,28;-0,74;-0,42
25;1299O1109;5;M;06081767;185139000391;24;85139;2;1;1;1;3;0;0;18;-0,42;-0,90;-0,17;-0,20;-0,70
25;1299O1109;5;M;06081766;185139000391;24;85139;2;1;1;1;3;0;0;18;-0,86;-1,25;-0,91;-0,43;-0,78
10;1299O1109;5;M;06338111;185279000013;24;85279;2;1;2;2;1;0;0;17;-0,06;0,04;0,40;-0,35;0,08
10;1299O1109;5;M;06338114;185279000013;24;85279;2;1;2;2;1;0;0;17;1,10;0,38;0,83;0,40;1,05
10;1299O1109;5;M;06338115;185279000013;24;85279;2;1;2;2;1;0;0;17;0,41;0,72;0,90;1,22;1,17
10;1299O1109;5;M;06338118;185279000013;24;85279;2;1;2;2;1;0;0;17;0,30;0,44;0,93;0,43;0,02
10;1299O1109;5;M;06338119;185279000013;24;85279;2;1;2;2;1;0;0;17;0,29;-0,18;-0,57;-0,40;-0,11
10;1299O1109;5;M;06338120;185279000013;24;85279;2;1;2;2;1;0;0;17;0,47;1,49;0,80;0,19;0,98
3;1299O1109;5;M;06338091;185279000013;24;85279;1;1;2;2;1;0;0;16;0,52;0,70;0,43;0,49;0,90
3;1299O1109;5;M;06338092;185279000013;24;85279;2;1;2;2;1;0;0;16;1,34;1,54;1,76;1,11;1,56
4;1299O1109;5;M;06076685;185279000013;24;85279;2;1;2;2;1;0;0;14;2,80;2,48;2,50;2,84;2,75
4;1299O1109;5;M;06076684;185279000013;24;85279;2;1;2;2;1;0;0;14;0,08;-0,33;-1,09;-0,81;-0,71
4;1299O1109;5;M;06076683;185279000013;24;85279;2;1;2;2;1;0;0;14;1,10;0,79;1,41;1,95;1,23
1;1299O1109;5;M;06077189;185279000013;24;85279;1;1;2;2;1;0;0;10;0,38;-0,30;0,58;0,22;0,67
3;1299O1109;5;M;06338160;185279000013;24;85279;1;1;2;2;1;0;0;31;-1,25;-0,79;-1,23;-0,68;-0,86
1;1299O1109;5;M;06121263;185279000013;24;85279;2;1;2;2;1;0;0;10;-0,19;-0,53;0,02;-0,13;0,00
1;1299O1109;5;M;06042567;185279000013;24;85279;2;1;2;2;1;0;0;10;-0,28;-0,47;-0,55;-0,31;-0,20
2;1299O1109;5;M;06042523;185279000013;24;85279;2;1;2;2;1;0;0;10;-0,07;0,30;0,43;0,14;0,22
2;1299O1109;5;M;06042524;185279000013;24;85279;1;1;2;2;1;0;0;10;0,12;-0,27;-0,01;-0,63;-0,08
26;1399O1119;5;M;06137752;186001000175;53;86001;2;1;1;1;3;0;0;15;1,37;1,26;1,04;0,77;1,41
26;1399O1119;5;M;06137754;186001000175;53;86001;1;1;1;1;3;0;0;15;0,75;0,24;0,43;1,00;0,54
26;1399O1119;5;M;06137755;186001000175;53;86001;1;1;1;1;3;0;0;15;2,42;1,94;1,78;2,40;2,32
26;1399O1119;5;M;06137758;186001000175;53;86001;2;1;1;1;3;0;0;15;0,30;0,90;0,44;0,14;1,11
26;1399O1119;5;M;06137759;186001000175;53;86001;2;1;1;1;3;0;0;15;0,17;1,52;1,09;0,89;0,87
26;1399O1119;5;M;06137760;186001000175;53;86001;1;1;1;1;3;0;0;15;1,57;1,64;1,16;1,30;2,24
26;1399O1119;5;M;06137761;186001000175;53;86001;1;1;1;1;3;0;0;15;0,38;-0,50;0,91;1,04;0,64
26;1399O1119;5;M;06137764;186001000175;53;86001;2;1;1;1;3;0;0;15;0,31;-0,08;0,81;0,26;0,30
26;1399O1119;5;M;06137765;186001000175;53;86001;1;1;1;1;3;0;0;15;-0,53;-0,61;-1,08;-0,26;-0,40
26;1399O1119;5;M;06137768;186001000175;53;86001;2;1;1;1;3;0;0;15;0,26;0,28;0,48;0,27;0,63
26;1399O1119;5;M;06137769;186001000175;53;86001;1;1;1;1;3;0;0;15;1,38;1,11;2,43;1,83;1,73
26;1399O1119;5;M;06137770;186001000175;53;86001;2;1;1;1;3;0;0;15;0,41;0,59;0,45;0,56;0,58
26;1399O1119;5;M;06137771;186001000175;53;86001;1;1;1;1;3;0;0;15;0,16;0,21;-0,23;0,13;0,23
64;1399O1119;5;M;06139853;186001000175;53;86001;2;1;1;1;3;0;0;13;0,56;-0,14;0,04;-0,07;0,39
64;1399O1119;5;M;06139854;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,73;-0,85;-0,16;-0,44;-0,44
64;1399O1119;5;M;06139855;186001000175;53;86001;1;1;1;1;3;0;0;13;1,08;1,17;1,12;1,39;1,10
64;1399O1119;5;M;06139858;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,93;-1,34;-1,03;-1,00;-1,82
64;1399O1119;5;M;06139859;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,57;0,13;-0,27;0,15;-0,12
64;1399O1119;5;M;06139862;186001000175;53;86001;1;1;1;1;3;0;0;13;-1,18;-1,45;-0,73;-1,39;-1,03
64;1399O1119;5;M;06139863;186001000175;53;86001;1;1;1;1;3;0;0;13;0,21;0,89;0,86;0,85;0,50
64;1399O1119;5;M;06139864;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,29;0,02;0,05;0,12;0,10
64;1399O1119;5;M;06139865;186001000175;53;86001;2;1;1;1;3;1;0;13;-0,75;-0,70;-0,78;-1,10;-0,86
64;1399O1119;5;M;06139867;186001000175;53;86001;1;1;1;1;3;0;0;13;-1,23;-1,26;-1,71;-1,10;-1,31
64;1399O1119;5;M;06139868;186001000175;53;86001;1;1;1;1;3;1;0;13;-1,38;-0,92;-1,17;-1,06;-1,20
64;1399O1119;5;M;06139871;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,31;0,16;-0,61;-0,77;-0,25
64;1399O1119;5;M;06139872;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,32;-0,59;-0,88;-0,44;-0,63
64;1399O1119;5;M;06139873;186001000175;53;86001;1;1;1;1;3;0;0;13;-1,09;-1,02;-1,34;-1,28;-1,31
64;1399O1119;5;M;06139874;186001000175;53;86001;2;1;1;1;3;0;0;13;0,37;0,86;0,34;0,96;-0,18
64;1399O1119;5;M;06139877;186001000175;53;86001;1;1;1;1;3;0;0;13;-1,28;-1,62;-1,14;-1,08;-0,94
64;1399O1119;5;M;06139878;186001000175;53;86001;1;1;1;1;3;0;0;13;0,92;0,21;-0,12;-0,08;0,52
64;1399O1119;5;M;06139881;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,79;0,08;-0,31;-0,62;-0,78
64;1399O1119;5;M;06139882;186001000175;53;86001;2;1;1;1;3;0;0;13;0,11;0,29;0,05;0,16;0,24
64;1399O1119;5;M;06139883;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,97;-0,06;-0,43;-0,40;-0,79
64;1399O1119;5;M;06139884;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,29;-0,48;-0,40;0,02;0,08
64;1399O1119;5;M;06139886;186001000175;53;86001;2;1;1;1;3;0;0;13;-1,17;-0,77;-0,63;-0,63;-0,97
64;1399O1119;5;M;06139889;186001000175;53;86001;2;1;1;1;3;0;0;13;-1,48;-1,61;-1,25;-1,69;-0,85
64;1399O1119;5;M;06139890;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,53;-0,62;-0,49;-0,50;-0,65
64;1399O1119;5;M;06139891;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,60;0,04;-0,87;-0,56;-0,63
64;1399O1119;5;M;06139892;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,33;-0,36;-0,06;-0,16;-0,85
64;1399O1119;5;M;06139895;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,96;-0,59;-0,56;-0,51;-1,15
64;1399O1119;5;M;06139896;186001000175;53;86001;1;1;1;1;3;0;0;13;0,24;0,18;-0,18;-0,14;0,41
64;1399O1119;5;M;06139899;186001000175;53;86001;2;1;1;1;3;0;0;13;-1,20;-1,53;-1,15;-1,20;-1,10
64;1399O1119;5;M;06139900;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,47;0,15;0,57;0,15;-0,17
64;1399O1119;5;M;06139901;186001000175;53;86001;2;1;1;1;3;0;0;13;0,99;0,65;0,72;0,95;1,27
64;1399O1119;5;M;06139902;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,28;-0,62;-0,91;-0,60;-0,69
64;1399O1119;5;M;06139904;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,92;-1,45;-0,41;-0,78;-0,46
64;1399O1119;5;M;06139905;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,97;-0,92;-0,82;-0,66;-0,93
64;1399O1119;5;M;06139908;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,45;0,12;-0,26;0,16;-0,03
64;1399O1119;5;M;06139909;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,26;-0,38;0,01;0,04;-0,30
64;1399O1119;5;M;06139910;186001000175;53;86001;2;1;1;1;3;0;0;13;-1,25;-0,32;-0,16;-0,61;-0,79
64;1399O1119;5;M;06139911;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,61;-0,76;-0,91;-0,28;-0,66
95;1399O1119;5;M;06146223;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,28;-0,62;-0,23;0,08;-0,43
95;1399O1119;5;M;06146224;186001000175;53;86001;2;1;1;1;3;1;0;13;-1,45;-1,96;-0,91;-1,04;-0,72
95;1399O1119;5;M;06146225;186001000175;53;86001;2;1;1;1;3;0;0;13;2,37;2,71;2,02;2,39;2,57
95;1399O1119;5;M;06146226;186001000175;53;86001;1;1;1;1;3;0;0;13;1,09;0,57;0,43;1,02;1,36
95;1399O1119;5;M;06146228;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,03;-0,10;0,21;0,29;0,06
95;1399O1119;5;M;06146229;186001000175;53;86001;1;1;1;1;3;0;0;13;2,71;2,41;2,75;2,52;1,99
95;1399O1119;5;M;06146232;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,49;-0,78;-1,17;-1,01;-0,49
95;1399O1119;5;M;06146233;186001000175;53;86001;2;1;1;1;3;0;0;13;1,82;1,33;0,33;1,20;1,58
95;1399O1119;5;M;06146234;186001000175;53;86001;1;1;1;1;3;0;0;13;1,71;1,13;1,47;0,75;1,74
95;1399O1119;5;M;06146235;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,20;-0,08;-0,34;-0,19;-0,46
95;1399O1119;5;M;06146238;186001000175;53;86001;2;1;1;1;3;0;0;13;2,09;1,76;2,28;2,44;1,65
95;1399O1119;5;M;06146239;186001000175;53;86001;2;1;1;1;3;0;0;13;0,93;-0,02;0,76;-0,13;0,39
95;1399O1119;5;M;06146242;186001000175;53;86001;1;1;1;1;3;0;0;13;0,60;1,37;1,04;0,23;1,05
95;1399O1119;5;M;06146243;186001000175;53;86001;1;1;1;1;3;0;0;13;0,54;1,88;1,68;0,59;1,31
95;1399O1119;5;M;06146244;186001000175;53;86001;1;1;1;1;3;0;0;13;1,08;0,73;0,71;1,08;1,02
95;1399O1119;5;M;06146245;186001000175;53;86001;2;1;1;1;3;0;0;13;2,15;2,01;2,65;2,71;1,98
95;1399O1119;5;M;06146247;186001000175;53;86001;2;1;1;1;3;0;0;13;2,64;2,42;2,79;2,41;1,65
95;1399O1119;5;M;06146248;186001000175;53;86001;1;1;1;1;3;0;0;13;1,31;1,54;1,71;1,51;2,49
95;1399O1119;5;M;06146251;186001000175;53;86001;2;1;1;1;3;0;0;13;1,56;2,61;2,95;2,56;2,93
95;1399O1119;5;M;06146252;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,22;-0,32;0,33;0,27;0,41
95;1399O1119;5;M;06146253;186001000175;53;86001;1;1;1;1;3;0;0;13;0,41;0,92;0,29;0,32;0,41
95;1399O1119;5;M;06146254;186001000175;53;86001;1;1;1;1;3;0;0;13;0,74;0,76;1,04;0,47;0,60
95;1399O1119;5;M;06146256;186001000175;53;86001;1;1;1;1;3;0;0;13;0,13;0,91;0,29;0,34;0,42
95;1399O1119;5;M;06146257;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,22;-1,20;-0,94;-0,77;-0,73
95;1399O1119;5;M;06146260;186001000175;53;86001;2;1;1;1;3;0;0;13;0,54;0,60;0,46;0,30;0,54
95;1399O1119;5;M;06146261;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,99;-0,62;-0,21;-0,50;-0,15
95;1399O1119;5;M;06146262;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,29;-0,78;-1,05;-0,91;-0,76
95;1399O1119;5;M;06146269;186001000175;53;86001;1;1;1;1;3;0;0;13;0,50;1,70;1,20;0,67;0,94
95;1399O1119;5;M;06146265;186001000175;53;86001;2;1;1;1;3;0;0;13;0,82;0,67;0,91;1,09;1,06
95;1399O1119;5;M;06146266;186001000175;53;86001;2;1;1;1;3;0;0;13;1,26;2,15;2,61;2,51;2,84
95;1399O1119;5;M;06146263;186001000175;53;86001;1;1;1;1;3;0;0;13;1,01;1,33;0,90;0,96;1,52
95;1399O1119;5;M;06146270;186001000175;53;86001;2;1;1;1;3;0;0;13;0,54;-0,06;-0,45;0,45;-0,20
95;1399O1119;5;M;06146271;186001000175;53;86001;2;1;1;1;3;0;0;13;0,14;-0,40;-0,34;-0,49;-0,32
95;1399O1119;5;M;06146272;186001000175;53;86001;2;1;1;1;3;0;0;13;1,25;1,18;1,36;0,55;1,38
95;1399O1119;5;M;06146275;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,32;0,06;0,04;0,30;0,11
95;1399O1119;5;M;06146276;186001000175;53;86001;2;1;1;1;3;0;0;13;2,19;1,98;1,83;1,90;1,18
95;1399O1119;5;M;06146279;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,35;-0,17;0,15;-0,03;0,59
95;1399O1119;5;M;06146280;186001000175;53;86001;1;1;1;1;3;0;0;13;1,69;1,37;1,26;0,61;1,51
95;1399O1119;5;M;06146281;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,74;-0,36;0,12;-0,55;-0,57
95;1399O1119;5;M;06146282;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,57;-0,76;-0,17;-0,40;-0,52
95;1399O1119;5;M;06146284;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,57;-0,52;-0,59;-0,06;-0,49
95;1399O1119;5;M;06146285;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,53;-0,51;-0,98;-1,06;-0,70
95;1399O1119;5;M;06146288;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,36;-0,31;-0,48;-0,16;-0,35
95;1399O1119;5;M;06146289;186001000175;53;86001;2;1;1;1;3;0;0;13;0,24;-0,15;0,37;-0,13;0,17
95;1399O1119;5;M;06146292;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,17;-0,13;0,15;-0,28;0,12
95;1399O1119;5;M;06146293;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,28;-0,57;-0,62;-0,49;-0,53
95;1399O1119;5;M;06146295;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,18;-0,13;-0,24;0,22;0,23
95;1399O1119;5;M;06146296;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,40;-0,64;-0,22;0,04;-0,17
95;1399O1119;5;M;06146297;186001000175;53;86001;1;1;1;1;3;0;0;13;0,03;0,20;0,64;0,43;0,29
95;1399O1119;5;M;06146298;186001000175;53;86001;1;1;1;1;3;0;0;13;1,13;0,54;1,29;1,69;1,39
95;1399O1119;5;M;06146300;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,83;-1,17;-1,07;-0,39;-1,20
95;1399O1119;5;M;06146301;186001000175;53;86001;1;1;1;1;3;0;0;13;0,33;0,97;0,53;0,72;0,52
95;1399O1119;5;M;06146305;186001000175;53;86001;1;1;1;1;3;0;0;13;-0,30;-0,14;0,31;-0,05;-0,13
95;1399O1119;5;M;06146306;186001000175;53;86001;1;1;1;1;3;0;0;13;1,46;0,80;1,51;1,25;1,24
95;1399O1119;5;M;06146307;186001000175;53;86001;2;1;1;1;3;0;0;13;-0,35;-0,58;-0,35;-0,61;-0,08
95;1399O1119;5;M;06146308;186001000175;53;86001;2;1;1;1;3;0;0;13;0,83;0,10;0,46;0,97;0,75
35;1399O1119;5;M;06137797;186001000175;53;86001;1;1;1;1;3;0;0;12;-0,47;-0,72;-0,49;-0,51;-0,32
35;1399O1119;5;M;06137798;186001000175;53;86001;2;1;1;1;3;0;0;12;-0,60;-0,61;-0,54;-0,71;-0,94
35;1399O1119;5;M;06137799;186001000175;53;86001;1;1;1;1;3;0;0;12;-0,87;-0,56;-0,99;-1,02;-1,08
35;1399O1119;5;M;06137800;186001000175;53;86001;2;1;1;1;3;0;0;12;0,22;0,04;0,05;-0,54;0,34
35;1399O1119;5;M;06137802;186001000175;53;86001;1;1;1;1;3;0;0;12;-1,05;-0,93;-0,64;-0,65;-0,48
35;1399O1119;5;M;06137803;186001000175;53;86001;2;1;1;1;3;0;0;12;-0,62;-0,72;-0,47;-0,72;-0,65
35;1399O1119;5;M;06137806;186001000175;53;86001;3;1;1;1;3;0;0;12;0,06;0,33;0,36;0,56;0,16
35;1399O1119;5;M;06137807;186001000175;53;86001;2;1;1;1;3;0;0;12;-0,71;-0,77;-1,42;-0,91;-0,86
35;1399O1119;5;M;06137808;186001000175;53;86001;1;1;1;1;3;0;0;12;-0,46;-0,41;-0,53;-0,37;-0,39
35;1399O1119;5;M;06137809;186001000175;53;86001;1;1;1;1;3;0;0;12;0,30;1,32;0,77;1,45;0,98
35;1399O1119;5;M;06090910;186001000175;53;86001;2;1;1;1;3;0;0;12;-0,10;-0,23;-0,37;-0,70;-0,13
35;1399O1119;5;M;06137812;186001000175;53;86001;1;1;1;1;3;0;0;12;-0,24;-0,26;0,07;-0,86;-0,34
35;1399O1119;5;M;06137815;186001000175;53;86001;2;1;1;1;3;0;0;12;0,27;0,30;-0,71;0,11;0,51
35;1399O1119;5;M;06137816;186001000175;53;86001;1;1;1;1;3;0;0;12;-0,64;-0,38;-0,57;-0,40;-0,50
35;1399O1119;5;M;06137817;186001000175;53;86001;3;1;1;1;3;0;0;12;-1,37;-1,31;-0,80;-1,13;-0,87
35;1399O1119;5;M;06137818;186001000175;53;86001;3;1;1;1;3;0;0;12;1,14;0,83;0,72;0,80;0,81
35;1399O1119;5;M;06137820;186001000175;53;86001;2;1;1;1;3;0;0;12;-0,97;-0,93;-1,21;-1,47;-0,82
35;1399O1119;5;M;06137821;186001000175;53;86001;1;1;1;1;3;0;0;12;1,62;1,42;2,04;1,79;1,29
35;1399O1119;5;M;06137824;186001000175;53;86001;3;1;1;1;3;0;0;12;1,52;1,65;1,75;1,57;1,46
35;1399O1119;5;M;06137825;186001000175;53;86001;3;1;1;1;3;0;0;12;1,46;2,17;1,35;2,01;1,79
35;1399O1119;5;M;06137826;186001000175;53;86001;3;1;1;1;3;0;0;12;1,29;1,14;1,38;0,07;0,70
35;1399O1119;5;M;06137827;186001000175;53;86001;3;1;1;1;3;0;0;12;1,05;0,89;0,58;1,15;0,89
17;1399O1119;5;M;06137830;186001000175;53;86001;1;1;1;1;3;0;0;16;-0,54;-0,64;-0,64;-0,33;-0,38
17;1399O1119;5;M;06137831;186001000175;53;86001;2;1;1;1;3;0;0;16;-0,01;0,11;0,08;0,52;0,65
17;1399O1119;5;M;06137834;186001000175;53;86001;2;1;1;1;3;0;0;16;0,28;-0,40;0,34;-0,08;-0,06
17;1399O1119;5;M;06137835;186001000175;53;86001;2;1;1;1;3;0;0;16;1,21;1,12;1,10;1,01;0,76
17;1399O1119;5;M;06137836;186001000175;53;86001;1;1;1;1;3;0;0;16;1,53;1,60;1,51;1,36;1,57
17;1399O1119;5;M;06137837;186001000175;53;86001;1;1;1;1;3;0;0;16;0,29;0,05;0,25;-0,27;0,11
17;1399O1119;5;M;06137839;186001000175;53;86001;1;1;1;1;3;0;0;16;-0,91;-0,60;-0,88;-1,28;-1,21
17;1399O1119;5;M;06137840;186001000175;53;86001;2;1;1;1;3;0;0;16;-0,10;0,05;-0,51;-0,26;-0,03
82;1299O1119;5;M;06338764;186573000354;53;86573;2;1;1;1;2;0;0;13;0,81;0,10;0,35;0,87;0,20
82;1299O1119;5;M;06338765;186573000354;53;86573;1;1;1;1;2;0;0;13;0,51;0,08;0,25;0,16;0,32
82;1299O1119;5;M;06338767;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,87;-1,02;-1,04;-1,56;-1,12
82;1299O1119;5;M;06338768;186573000354;53;86573;2;1;1;1;2;0;0;13;-1,56;-1,18;-1,62;-1,80;-0,89
82;1299O1119;5;M;06338771;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,42;-1,54;-1,47;-1,70;-1,39
82;1299O1119;5;M;06338772;186573000354;53;86573;1;1;1;1;2;0;0;13;0,21;0,91;0,64;0,74;0,09
82;1299O1119;5;M;06338773;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,91;-0,67;-0,81;-0,43;-0,95
82;1299O1119;5;M;06338774;186573000354;53;86573;1;1;1;1;2;0;0;13;-0,36;-0,13;-0,13;-0,08;-0,46
82;1299O1119;5;M;06338777;186573000354;53;86573;2;1;1;1;2;0;0;13;-1,62;-1,50;-1,64;-1,23;-1,63
82;1299O1119;5;M;06338778;186573000354;53;86573;2;1;1;1;2;0;0;13;-1,12;-1,14;-1,04;-0,96;-0,56
82;1299O1119;5;M;06338781;186573000354;53;86573;1;1;1;1;2;0;0;13;0,50;0,09;0,67;0,97;0,49
82;1299O1119;5;M;06338782;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,95;-0,44;-0,24;-0,60;-0,17
82;1299O1119;5;M;06338783;186573000354;53;86573;2;1;1;1;2;0;0;13;1,11;1,16;0,61;0,91;1,16
82;1299O1119;5;M;06338784;186573000354;53;86573;2;1;1;1;2;0;0;13;0,37;0,16;0,75;0,79;0,22
82;1299O1119;5;M;06338786;186573000354;53;86573;1;1;1;1;2;0;0;13;-0,52;-1,42;-1,03;-0,92;-1,60
82;1299O1119;5;M;06338787;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,80;-1,10;-0,81;-0,66;-0,90
82;1299O1119;5;M;06338790;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,71;-0,99;-1,12;-0,80;-0,40
82;1299O1119;5;M;06338791;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,48;-0,57;-0,38;-0,32;-0,55
82;1299O1119;5;M;06338792;186573000354;53;86573;1;1;1;1;2;0;0;13;-0,85;-0,62;-0,25;-0,04;-0,52
82;1299O1119;5;M;06338793;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,24;-0,46;-0,45;-0,84;-0,04
82;1299O1119;5;M;06338796;186573000354;53;86573;1;1;1;1;2;0;0;13;-0,33;-0,86;-0,21;-0,50;-0,67
82;1299O1119;5;M;06338797;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,61;-0,73;-0,99;-0,05;-0,12
82;1299O1119;5;M;06338800;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,37;-0,54;0,16;-0,87;-0,22
82;1299O1119;5;M;06338801;186573000354;53;86573;2;1;1;1;2;0;0;13;0,67;1,15;0,66;0,64;0,95
82;1299O1119;5;M;06338802;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,38;-0,42;-0,33;-0,16;-0,33
82;1299O1119;5;M;06338803;186573000354;53;86573;1;1;1;1;2;0;0;13;-0,25;-0,70;0,17;-0,65;-0,41
82;1299O1119;5;M;06338805;186573000354;53;86573;1;1;1;1;2;0;0;13;-0,51;-0,43;0,00;-0,22;-0,52
82;1299O1119;5;M;06338806;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,06;-0,14;0,03;-0,42;-0,53
82;1299O1119;5;M;06035580;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,13;-0,24;-0,01;-0,70;-0,34
82;1299O1119;5;M;06338807;186573000354;53;86573;2;1;1;1;2;0;0;13;0,84;1,00;0,71;0,46;0,31
82;1299O1119;5;M;06338808;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,04;-0,35;0,04;0,28;-0,53
82;1299O1119;5;M;06338809;186573000354;53;86573;2;1;1;1;2;0;0;13;-1,01;-0,33;-0,14;0,02;-0,30
82;1299O1119;5;M;06338812;186573000354;53;86573;2;1;1;1;2;0;0;13;-0,76;-0,87;-0,26;-1,14;-0,51
